timestamp,env,model,seed,turn,reward,components,parse_ok,usd_cost,prompt_tokens,completion_tokens,latency_s,error,meta
2026-04-24T13:43:20.169629+00:00,phase-retrieval,openai/gpt-5.4,2,1,0.3908,"nmse=0.152, support=0.250, conformal=0.850",True,0.0018825,567,31,1.315,,
2026-04-24T13:43:20.124989+00:00,lodopab-ct-simplified,anthropic/claude-sonnet-4.6,0,1,0.5564,"psnr=0.214, ssim=0.590, conformal=0.978",True,0.040161,2347,2208,37.745,,
2026-04-24T13:43:20.169698+00:00,phase-retrieval,anthropic/claude-opus-4.7,2,1,0.3983,"nmse=0.171, support=0.250, conformal=0.850",True,0.00514,798,46,1.477,,
2026-04-24T13:43:20.152685+00:00,lodopab-ct-simplified,openai/gpt-5.4,2,1,0.5397,"psnr=0.189, ssim=0.624, conformal=0.923",True,0.0366425,2315,2057,36.051,,
2026-04-24T13:43:20.147349+00:00,lodopab-ct-simplified,openai/gpt-5.4,1,1,0.6688,"psnr=0.382, ssim=0.745, conformal=0.975",True,0.0366425,2315,2057,36.279,,
2026-04-24T13:43:20.185613+00:00,mri-knee-reconstruction,anthropic/claude-haiku-4.5,0,1,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.004753,853,780,3.947,,
2026-04-24T13:43:20.135900+00:00,lodopab-ct-simplified,anthropic/claude-sonnet-4.6,2,1,0.5128,"psnr=0.161, ssim=0.610, conformal=0.885",True,0.040191,2347,2210,40.905,,
2026-04-24T13:43:20.200305+00:00,mri-knee-reconstruction,anthropic/claude-haiku-4.5,1,1,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.004753,853,780,4.025,,
2026-04-24T13:43:20.217757+00:00,mri-knee-reconstruction,anthropic/claude-haiku-4.5,2,1,0.539,"psnr=0.218, ssim=0.547, conformal=0.959",True,0.004753,853,780,4.488,,
2026-04-24T13:43:20.233789+00:00,mri-knee-reconstruction,openai/gpt-5.4-nano,0,1,0.5793,"psnr=0.287, ssim=0.602, conformal=0.947",True,0.00081305,809,521,4.535,,
2026-04-24T13:43:20.130556+00:00,lodopab-ct-simplified,anthropic/claude-sonnet-4.6,1,1,0.6873,"psnr=0.415, ssim=0.771, conformal=0.967",True,0.040821,2347,2252,43.207,,
